Licitações que incluem este item de material. > uri,Intenções de registro de preço que incluem este item de material. > uri,Código do Item,Descrição do Item,Grupo,Classe,PDM,Status,Sustentável
/licitacoes/v1/licitacoes?item_material=204832,/licitacoes/v1/irps?item_material=204832,204832,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA JATO TINTA, EPSON, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204833,/licitacoes/v1/irps?item_material=204833,204833,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA LASER, EPSON, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204834,/licitacoes/v1/irps?item_material=204834,204834,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA LASER, EPSON, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204835,/licitacoes/v1/irps?item_material=204835,204835,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA LASER, EPSON, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204836,/licitacoes/v1/irps?item_material=204836,204836,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA LASER, EPSON, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204837,/licitacoes/v1/irps?item_material=204837,204837,"CARTUCHO IMPRESSÃO, MARROM, IMPRESSORA JATO TINTA, OLIVETTI, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204838,/licitacoes/v1/irps?item_material=204838,204838,"CARTUCHO IMPRESSÃO, MARROM, IMPRESSORA JATO TINTA, OLIVETTI, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204839,/licitacoes/v1/irps?item_material=204839,204839,"CARTUCHO IMPRESSÃO, MARROM, IMPRESSORA JATO TINTA, OLIVETTI, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204840,/licitacoes/v1/irps?item_material=204840,204840,"CARTUCHO IMPRESSÃO, MARROM, IMPRESSORA JATO TINTA, OLIVETTI, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204841,/licitacoes/v1/irps?item_material=204841,204841,"CARTUCHO IMPRESSÃO, MARROM, IMPRESSORA LASER, OLIVETTI, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204842,/licitacoes/v1/irps?item_material=204842,204842,"CARTUCHO IMPRESSÃO, MARROM, IMPRESSORA LASER, OLIVETTI, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204843,/licitacoes/v1/irps?item_material=204843,204843,"CARTUCHO IMPRESSÃO, MARROM, IMPRESSORA LASER, OLIVETTI, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204844,/licitacoes/v1/irps?item_material=204844,204844,"CARTUCHO IMPRESSÃO, MARROM, IMPRESSORA LASER, OLIVETTI, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204845,/licitacoes/v1/irps?item_material=204845,204845,"CARTUCHO IMPRESSÃO, PRETA, IMPRESSORA JATO TINTA, OLIVETTI, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204846,/licitacoes/v1/irps?item_material=204846,204846,"CARTUCHO IMPRESSÃO, PRETA, IMPRESSORA JATO TINTA, OLIVETTI, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204847,/licitacoes/v1/irps?item_material=204847,204847,"CARTUCHO IMPRESSÃO, PRETA, IMPRESSORA JATO TINTA, OLIVETTI, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204848,/licitacoes/v1/irps?item_material=204848,204848,"CARTUCHO IMPRESSÃO, PRETA, IMPRESSORA JATO TINTA, OLIVETTI, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204849,/licitacoes/v1/irps?item_material=204849,204849,"CARTUCHO IMPRESSÃO, PRETA, IMPRESSORA LASER, OLIVETTI, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204850,/licitacoes/v1/irps?item_material=204850,204850,"CARTUCHO IMPRESSÃO, PRETA, IMPRESSORA LASER, OLIVETTI, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204851,/licitacoes/v1/irps?item_material=204851,204851,"CARTUCHO IMPRESSÃO, PRETA, IMPRESSORA LASER, OLIVETTI, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204852,/licitacoes/v1/irps?item_material=204852,204852,"CARTUCHO IMPRESSÃO, PRETA, IMPRESSORA LASER, OLIVETTI, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204853,/licitacoes/v1/irps?item_material=204853,204853,"CARTUCHO IMPRESSÃO, AMARELA, IMPRESSORA JATO TINTA, OLIVETTI, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204854,/licitacoes/v1/irps?item_material=204854,204854,"CARTUCHO IMPRESSÃO, AMARELA, IMPRESSORA JATO TINTA, OLIVETTI, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204855,/licitacoes/v1/irps?item_material=204855,204855,"CARTUCHO IMPRESSÃO, AMARELA, IMPRESSORA JATO TINTA, OLIVETTI, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204856,/licitacoes/v1/irps?item_material=204856,204856,"CARTUCHO IMPRESSÃO, AMARELA, IMPRESSORA JATO TINTA, OLIVETTI, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204857,/licitacoes/v1/irps?item_material=204857,204857,"CARTUCHO IMPRESSÃO, AMARELA, IMPRESSORA LASER, OLIVETTI, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204858,/licitacoes/v1/irps?item_material=204858,204858,"CARTUCHO IMPRESSÃO, AMARELA, IMPRESSORA LASER, OLIVETTI, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204859,/licitacoes/v1/irps?item_material=204859,204859,"CARTUCHO IMPRESSÃO, AMARELA, IMPRESSORA LASER, OLIVETTI, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204860,/licitacoes/v1/irps?item_material=204860,204860,"CARTUCHO IMPRESSÃO, AMARELA, IMPRESSORA LASER, OLIVETTI, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204861,/licitacoes/v1/irps?item_material=204861,204861,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA JATO TINTA, OLIVETTI, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204862,/licitacoes/v1/irps?item_material=204862,204862,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA JATO TINTA, OLIVETTI, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204863,/licitacoes/v1/irps?item_material=204863,204863,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA JATO TINTA, OLIVETTI, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204864,/licitacoes/v1/irps?item_material=204864,204864,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA JATO TINTA, OLIVETTI, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204865,/licitacoes/v1/irps?item_material=204865,204865,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA LASER, OLIVETTI, NOVO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204866,/licitacoes/v1/irps?item_material=204866,204866,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA LASER, OLIVETTI, NOVO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204867,/licitacoes/v1/irps?item_material=204867,204867,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA LASER, OLIVETTI, REGARREGADO, CAIXA PAPELÃO","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204868,/licitacoes/v1/irps?item_material=204868,204868,"CARTUCHO IMPRESSÃO, MAGENTA, IMPRESSORA LASER, OLIVETTI, REGARREGADO, BOLSA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,123: CARTUCHO IMPRESSÃO,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204869,/licitacoes/v1/irps?item_material=204869,204869,"CABO COAXIAL, PVC - CLORETO DE POLIVINILA, COBRE SÓLIDO, COBRE TEMPERADO TRAÇADO, 23 AWG, 1 UN, 75 OHM, 72 PF/M","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,207: CABO COAXIAL,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204870,/licitacoes/v1/irps?item_material=204870,204870,"CABO COAXIAL, PLENUM, COBRE RETORCIDO, COBRE TEMPERADO, 20 AWG, 1 UN, 100 OHM, 45 PF/M","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,207: CABO COAXIAL,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204871,/licitacoes/v1/irps?item_material=204871,204871,"CABO COAXIAL, PVC - CLORETO DE POLIVINILA, COBRE SÓLIDO, COBRE TEMPERADO, 22 AWG, 1 UN, 93 OHM, 45 PF/M","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,207: CABO COAXIAL,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204872,/licitacoes/v1/irps?item_material=204872,204872,"CABO REDE COMPUTADOR, PVC - CLORETO DE POLIVINILA, COBRE ESTANHADO, 24 AWG, RETORCIDO, 2 PR, AZUL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,208: CABO REDE COMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204873,/licitacoes/v1/irps?item_material=204873,204873,"CABO REDE COMPUTADOR, PVC - CLORETO DE POLIVINILA, COBRE ESTANHADO, 24 AWG, RETORCIDO, 2 PR, BRANCA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,208: CABO REDE COMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204874,/licitacoes/v1/irps?item_material=204874,204874,"CABO REDE COMPUTADOR, PVC - CLORETO DE POLIVINILA, COBRE ESTANHADO, 24 AWG, RETORCIDO, 2 PR, CINZA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,208: CABO REDE COMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204875,/licitacoes/v1/irps?item_material=204875,204875,"CABO REDE COMPUTADOR, PVC - CLORETO DE POLIVINILA ANTI-CHAMA, COBRE, 24 AWG, TRANÇADO, 4 PR, AZUL","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,208: CABO REDE COMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204876,/licitacoes/v1/irps?item_material=204876,204876,"CABO REDE COMPUTADOR, PVC - CLORETO DE POLIVINILA ANTI-CHAMA, COBRE, 24 AWG, TRANÇADO, 4 PR, BRANCA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,208: CABO REDE COMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204877,/licitacoes/v1/irps?item_material=204877,204877,"CABO REDE COMPUTADOR, PVC - CLORETO DE POLIVINILA ANTI-CHAMA, COBRE, 24 AWG, TRANÇADO, 4 PR, CINZA","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7045: ARTIGOS DIVERSOS PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,208: CABO REDE COMPUTADOR,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204878,/licitacoes/v1/irps?item_material=204878,204878,"CANETA ÓTICA, TRADUTORA, BATERIA, 300 DPI, 10 KHZ, 40 MM/S","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,209: CANETA ÓTICA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204879,/licitacoes/v1/irps?item_material=204879,204879,"CILINDRO MÁQUINA IMPRESSORA / COPIADORA, COM UNIDADE DE CARGA, COM CONTADOR IMPRESSÃO, COM CONJUNTO LIMPEZA, XEROX 4010","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,211: CILINDRO MÁQUINA IMPRESSORA / COPIADORA,Ativo,Não
/licitacoes/v1/licitacoes?item_material=204880,/licitacoes/v1/irps?item_material=204880,204880,"CILINDRO MÁQUINA IMPRESSORA / COPIADORA, SEM UNIDADE DE CARGA, SEM CONTADOR IMPRESSÃO, SEM CONJUNTO LIMPEZA, ELGIN LASER 1006","70: EQUIPAMENTO PARA PROCESSAMENTO AUTOMÁTICO DE DADOS,(INCLUIN-DO FIRMWARE), SOFTWARE, ACESSÓRIOS E EQUIPAMENTO DE SUPORTE ",7025: UNIDADES DE ARMAZENAMENTO DE ENTRADA E SAÍDA DE DADOS,211: CILINDRO MÁQUINA IMPRESSORA / COPIADORA,Ativo,Não
